Customer ID,Age,Gender,Location,Annual Income,Purchase History,Browsing History,Time on Site,Income Tier,Region,Time on Site Tier
1840,37,Male,City V,49566,"[{""Purchase Date"": ""2024-06-18"", ""Product Category"": ""Home & Garden"", ""Price"": 823.24, ""Product Review"": {""Review Text"": ""Not what I expected."", ""Rating"": 4}}, {""Purchase Date"": ""2025-02-25"", ""Product Category"": ""Home & Garden"", ""Price"": 458.17, ""Product Review"": {""Review Text"": ""Not what I expected."", ""Rating"": 4}}, {""Purchase Date"": ""2024-12-05"", ""Product Category"": ""Electronics"", ""Price"": 307.72, ""Product Review"": {""Review Text"": ""Not what I expected."", ""Rating"": 4}}, {""Purchase Date"": ""2025-03-26"", ""Product Category"": ""Electronics"", ""Price"": 498.83, ""Product Review"": {""Review Text"": ""Not what I expected."", ""Rating"": 4}}, {""Purchase Date"": ""2024-09-08"", ""Product Category"": ""Electronics"", ""Price"": 59.51, ""Product Review"": {""Review Text"": ""Not what I expected."", ""Rating"": 4}}]","[{""Timestamp"": ""2024-06-07T11:09:23Z"", ""Product Category"": ""Home & Garden""}]",422.3,Low,Region 3,Very Long
1841,46,Female,City I,72184,"[{""Purchase Date"": ""2024-08-04"", ""Product Category"": ""Clothing"", ""Price"": 612.44, ""Product Review"": {""Review Text"": ""Average product."", ""Rating"": 5}}]","[{""Timestamp"": ""2025-01-13T11:09:23Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2024-08-08T11:09:23Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2024-12-16T11:09:23Z"", ""Product Category"": ""Clothing""}]",48.7,Medium,,Short
1842,19,Female,City W,93014,"[{""Purchase Date"": ""2024-09-13"", ""Product Category"": ""Clothing"", ""Price"": 810.62, ""Product Review"": {""Review Text"": ""Excellent quality, highly recommended!"", ""Rating"": 1}}, {""Purchase Date"": ""2025-04-04"", ""Product Category"": ""Home & Garden"", ""Price"": 557.33, ""Product Review"": {""Review Text"": ""Excellent quality, highly recommended!"", ""Rating"": 1}}]","[{""Timestamp"": ""2024-09-17T11:09:23Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2025-03-25T11:09:23Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2024-07-09T11:09:23Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2025-05-01T11:09:23Z"", ""Product Category"": ""Electronics""}]",366.4,High,Region 4,Very Long
1843,31,Male,City V,35404,"[{""Purchase Date"": ""2024-06-05"", ""Product Category"": ""Clothing"", ""Price"": 769.41, ""Product Review"": {""Review Text"": ""Good product, but could be better."", ""Rating"": 1}}, {""Purchase Date"": ""2024-12-18"", ""Product Category"": ""Clothing"", ""Price"": 31.05, ""Product Review"": {""Review Text"": ""Good product, but could be better."", ""Rating"": 1}}, {""Purchase Date"": ""2024-06-12"", ""Product Category"": ""Clothing"", ""Price"": 526.2, ""Product Review"": {""Review Text"": ""Good product, but could be better."", ""Rating"": 1}}]","[{""Timestamp"": ""2024-07-16T11:09:23Z"", ""Product Category"": ""Clothing""}]",361.8,Low,Region 3,Very Long
1844,49,Male,City Z,72711,"[{""Purchase Date"": ""2024-06-16"", ""Product Category"": ""Clothing"", ""Price"": 749.61, ""Product Review"": {""Review Text"": ""Good product, but could be better."", ""Rating"": 2}}, {""Purchase Date"": ""2024-05-08"", ""Product Category"": ""Home & Garden"", ""Price"": 222.94, ""Product Review"": {""Review Text"": ""Good product, but could be better."", ""Rating"": 2}}]","[{""Timestamp"": ""2025-04-07T11:09:23Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2024-06-16T11:09:23Z"", ""Product Category"": ""Home & Garden""}, {""Timestamp"": ""2024-11-11T11:09:23Z"", ""Product Category"": ""Home & Garden""}, {""Timestamp"": ""2024-07-28T11:09:23Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2024-08-19T11:09:23Z"", ""Product Category"": ""Clothing""}]",496.2,Medium,Region 4,Very Long
1845,62,Female,City O,52864,"[{""Purchase Date"": ""2024-07-29"", ""Product Category"": ""Electronics"", ""Price"": 182.41, ""Product Review"": {""Review Text"": ""Average product."", ""Rating"": 3}}, {""Purchase Date"": ""2024-08-23"", ""Product Category"": ""Home & Garden"", ""Price"": 62.13, ""Product Review"": {""Review Text"": ""Average product."", ""Rating"": 3}}, {""Purchase Date"": ""2024-07-08"", ""Product Category"": ""Clothing"", ""Price"": 108.5, ""Product Review"": {""Review Text"": ""Average product."", ""Rating"": 3}}, {""Purchase Date"": ""2024-09-23"", ""Product Category"": ""Electronics"", ""Price"": 115.05, ""Product Review"": {""Review Text"": ""Average product."", ""Rating"": 3}}]","[{""Timestamp"": ""2024-12-09T11:09:23Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2025-03-14T11:09:23Z"", ""Product Category"": ""Electronics""}]",472.1,Medium,Region 5,Very Long
1846,44,Female,City N,105250,"[{""Purchase Date"": ""2024-11-17"", ""Product Category"": ""Home & Garden"", ""Price"": 428.94, ""Product Review"": {""Review Text"": ""Excellent quality, highly recommended!"", ""Rating"": 2}}]","[{""Timestamp"": ""2025-03-19T11:09:23Z"", ""Product Category"": ""Clothing""}]",262.2,High,Region 2,Long
1847,28,Male,City Z,61439,"[{""Purchase Date"": ""2024-09-28"", ""Product Category"": ""Clothing"", ""Price"": 944.67, ""Product Review"": {""Review Text"": ""Great product!"", ""Rating"": 3}}, {""Purchase Date"": ""2024-08-12"", ""Product Category"": ""Electronics"", ""Price"": 661.1, ""Product Review"": {""Review Text"": ""Great product!"", ""Rating"": 3}}, {""Purchase Date"": ""2024-10-15"", ""Product Category"": ""Home & Garden"", ""Price"": 582.92, ""Product Review"": {""Review Text"": ""Great product!"", ""Rating"": 3}}, {""Purchase Date"": ""2024-12-27"", ""Product Category"": ""Electronics"", ""Price"": 704.85, ""Product Review"": {""Review Text"": ""Great product!"", ""Rating"": 3}}, {""Purchase Date"": ""2024-07-17"", ""Product Category"": ""Clothing"", ""Price"": 98.66, ""Product Review"": {""Review Text"": ""Great product!"", ""Rating"": 3}}]","[{""Timestamp"": ""2024-09-21T11:09:23Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2025-04-26T11:09:23Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2025-01-01T11:09:23Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2024-07-27T11:09:23Z"", ""Product Category"": ""Electronics""}]",420.8,Medium,Region 4,Very Long
1848,39,Female,City T,79654,"[{""Purchase Date"": ""2024-11-05"", ""Product Category"": ""Home & Garden"", ""Price"": 405.43, ""Product Review"": {""Review Text"": ""Great product!"", ""Rating"": 3}}, {""Purchase Date"": ""2025-02-03"", ""Product Category"": ""Home & Garden"", ""Price"": 658.16, ""Product Review"": {""Review Text"": ""Great product!"", ""Rating"": 3}}, {""Purchase Date"": ""2024-11-10"", ""Product Category"": ""Home & Garden"", ""Price"": 120.54, ""Product Review"": {""Review Text"": ""Great product!"", ""Rating"": 3}}, {""Purchase Date"": ""2025-04-27"", ""Product Category"": ""Electronics"", ""Price"": 82.09, ""Product Review"": {""Review Text"": ""Great product!"", ""Rating"": 3}}]","[{""Timestamp"": ""2024-09-18T11:09:23Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2025-03-21T11:09:23Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2025-03-03T11:09:23Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2025-01-09T11:09:23Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2024-07-21T11:09:23Z"", ""Product Category"": ""Electronics""}]",102.4,Medium,Region 2,Medium
1849,58,Female,City J,39502,"[{""Purchase Date"": ""2025-01-26"", ""Product Category"": ""Home & Garden"", ""Price"": 502.4, ""Product Review"": {""Review Text"": ""Excellent quality, highly recommended!"", ""Rating"": 2}}]","[{""Timestamp"": ""2025-01-15T11:09:23Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2025-04-20T11:09:23Z"", ""Product Category"": ""Home & Garden""}, {""Timestamp"": ""2025-02-05T11:09:23Z"", ""Product Category"": ""Home & Garden""}]",363.6,Low,Region 4,Very Long
1850,54,Female,City N,49970,"[{""Purchase Date"": ""2024-06-27"", ""Product Category"": ""Clothing"", ""Price"": 939.32, ""Product Review"": {""Review Text"": ""Not what I expected."", ""Rating"": 3}}, {""Purchase Date"": ""2024-12-22"", ""Product Category"": ""Electronics"", ""Price"": 769.32, ""Product Review"": {""Review Text"": ""Not what I expected."", ""Rating"": 3}}, {""Purchase Date"": ""2024-08-18"", ""Product Category"": ""Clothing"", ""Price"": 37.65, ""Product Review"": {""Review Text"": ""Not what I expected."", ""Rating"": 3}}]","[{""Timestamp"": ""2024-12-18T11:09:23Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2025-04-28T11:09:23Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2024-07-15T11:09:23Z"", ""Product Category"": ""Home & Garden""}]",248.3,Low,Region 2,Long
1851,28,Female,City I,74737,"[{""Purchase Date"": ""2025-02-13"", ""Product Category"": ""Home & Garden"", ""Price"": 123.25, ""Product Review"": {""Review Text"": ""Average product."", ""Rating"": 3}}, {""Purchase Date"": ""2024-11-21"", ""Product Category"": ""Clothing"", ""Price"": 551.14, ""Product Review"": {""Review Text"": ""Average product."", ""Rating"": 3}}, {""Purchase Date"": ""2024-10-30"", ""Product Category"": ""Electronics"", ""Price"": 226.38, ""Product Review"": {""Review Text"": ""Average product."", ""Rating"": 3}}, {""Purchase Date"": ""2024-07-03"", ""Product Category"": ""Clothing"", ""Price"": 345.67, ""Product Review"": {""Review Text"": ""Average product."", ""Rating"": 3}}]","[{""Timestamp"": ""2025-04-24T11:09:23Z"", ""Product Category"": ""Electronics""}]",488.2,Medium,,Very Long
1852,25,Male,City H,77530,"[{""Purchase Date"": ""2025-02-08"", ""Product Category"": ""Electronics"", ""Price"": 378.08, ""Product Review"": {""Review Text"": ""Not what I expected."", ""Rating"": 1}}, {""Purchase Date"": ""2024-09-01"", ""Product Category"": ""Clothing"", ""Price"": 835.78, ""Product Review"": {""Review Text"": ""Not what I expected."", ""Rating"": 1}}, {""Purchase Date"": ""2025-04-11"", ""Product Category"": ""Electronics"", ""Price"": 166.55, ""Product Review"": {""Review Text"": ""Not what I expected."", ""Rating"": 1}}, {""Purchase Date"": ""2024-10-08"", ""Product Category"": ""Home & Garden"", ""Price"": 310.13, ""Product Review"": {""Review Text"": ""Not what I expected."", ""Rating"": 1}}]","[{""Timestamp"": ""2025-04-03T11:09:23Z"", ""Product Category"": ""Home & Garden""}]",157.9,Medium,,Medium
1853,44,Male,City J,115921,"[{""Purchase Date"": ""2025-01-27"", ""Product Category"": ""Electronics"", ""Price"": 180.47, ""Product Review"": {""Review Text"": ""Excellent quality, highly recommended!"", ""Rating"": 3}}]","[{""Timestamp"": ""2025-03-11T11:09:23Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2024-12-10T11:09:23Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2025-01-22T11:09:23Z"", ""Product Category"": ""Home & Garden""}, {""Timestamp"": ""2025-05-01T11:09:23Z"", ""Product Category"": ""Home & Garden""}, {""Timestamp"": ""2024-11-28T11:09:23Z"", ""Product Category"": ""Electronics""}]",27.8,Very High,Region 4,Short
1854,21,Male,City S,63453,"[{""Purchase Date"": ""2024-10-01"", ""Product Category"": ""Home & Garden"", ""Price"": 280.82, ""Product Review"": {""Review Text"": ""Great product!"", ""Rating"": 2}}, {""Purchase Date"": ""2025-05-03"", ""Product Category"": ""Home & Garden"", ""Price"": 881.77, ""Product Review"": {""Review Text"": ""Great product!"", ""Rating"": 2}}, {""Purchase Date"": ""2024-07-25"", ""Product Category"": ""Electronics"", ""Price"": 592.98, ""Product Review"": {""Review Text"": ""Great product!"", ""Rating"": 2}}, {""Purchase Date"": ""2024-10-22"", ""Product Category"": ""Clothing"", ""Price"": 851.83, ""Product Review"": {""Review Text"": ""Great product!"", ""Rating"": 2}}]","[{""Timestamp"": ""2025-01-26T11:09:23Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2025-04-17T11:09:23Z"", ""Product Category"": ""Electronics""}]",454.7,Medium,Region 3,Very Long
1855,62,Female,City L,37058,"[{""Purchase Date"": ""2024-06-28"", ""Product Category"": ""Electronics"", ""Price"": 927.99, ""Product Review"": {""Review Text"": ""Excellent quality, highly recommended!"", ""Rating"": 5}}, {""Purchase Date"": ""2024-12-30"", ""Product Category"": ""Home & Garden"", ""Price"": 400.93, ""Product Review"": {""Review Text"": ""Excellent quality, highly recommended!"", ""Rating"": 5}}, {""Purchase Date"": ""2024-07-12"", ""Product Category"": ""Home & Garden"", ""Price"": 405.54, ""Product Review"": {""Review Text"": ""Excellent quality, highly recommended!"", ""Rating"": 5}}]","[{""Timestamp"": ""2024-12-02T11:09:23Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2025-02-28T11:09:23Z"", ""Product Category"": ""Home & Garden""}, {""Timestamp"": ""2024-08-12T11:09:23Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2024-10-27T11:09:23Z"", ""Product Category"": ""Electronics""}]",277.9,Low,Region 7,Long
1856,50,Female,City N,43132,"[{""Purchase Date"": ""2024-12-16"", ""Product Category"": ""Clothing"", ""Price"": 475.75, ""Product Review"": {""Review Text"": ""Average product."", ""Rating"": 4}}, {""Purchase Date"": ""2025-01-02"", ""Product Category"": ""Electronics"", ""Price"": 149.7, ""Product Review"": {""Review Text"": ""Average product."", ""Rating"": 4}}, {""Purchase Date"": ""2024-11-21"", ""Product Category"": ""Electronics"", ""Price"": 533.19, ""Product Review"": {""Review Text"": ""Average product."", ""Rating"": 4}}, {""Purchase Date"": ""2025-02-13"", ""Product Category"": ""Home & Garden"", ""Price"": 343.24, ""Product Review"": {""Review Text"": ""Average product."", ""Rating"": 4}}, {""Purchase Date"": ""2024-05-26"", ""Product Category"": ""Home & Garden"", ""Price"": 200.97, ""Product Review"": {""Review Text"": ""Average product."", ""Rating"": 4}}]","[{""Timestamp"": ""2024-06-29T11:09:23Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2025-03-21T11:09:23Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2024-08-03T11:09:23Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2025-05-02T11:09:23Z"", ""Product Category"": ""Electronics""}]",119.5,Low,Region 2,Medium
1857,64,Male,City S,90905,"[{""Purchase Date"": ""2025-02-13"", ""Product Category"": ""Clothing"", ""Price"": 969.9, ""Product Review"": {""Review Text"": ""Average product."", ""Rating"": 1}}, {""Purchase Date"": ""2024-11-13"", ""Product Category"": ""Electronics"", ""Price"": 997.8, ""Product Review"": {""Review Text"": ""Average product."", ""Rating"": 1}}, {""Purchase Date"": ""2025-04-11"", ""Product Category"": ""Electronics"", ""Price"": 39.79, ""Product Review"": {""Review Text"": ""Average product."", ""Rating"": 1}}, {""Purchase Date"": ""2024-09-09"", ""Product Category"": ""Electronics"", ""Price"": 160.25, ""Product Review"": {""Review Text"": ""Average product."", ""Rating"": 1}}]","[{""Timestamp"": ""2025-02-15T11:09:23Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2024-12-15T11:09:23Z"", ""Product Category"": ""Home & Garden""}]",351.5,High,Region 3,Very Long
1858,40,Female,City B,59317,"[{""Purchase Date"": ""2025-04-15"", ""Product Category"": ""Electronics"", ""Price"": 484.45, ""Product Review"": {""Review Text"": ""Not what I expected."", ""Rating"": 3}}]","[{""Timestamp"": ""2025-01-13T11:09:23Z"", ""Product Category"": ""Home & Garden""}, {""Timestamp"": ""2025-01-19T11:09:23Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2024-11-20T11:09:23Z"", ""Product Category"": ""Home & Garden""}, {""Timestamp"": ""2024-07-16T11:09:23Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2024-06-29T11:09:23Z"", ""Product Category"": ""Home & Garden""}]",400.3,Medium,Region 8,Very Long
1859,41,Male,City X,43759,"[{""Purchase Date"": ""2024-05-13"", ""Product Category"": ""Electronics"", ""Price"": 437.79, ""Product Review"": {""Review Text"": ""Not what I expected."", ""Rating"": 4}}, {""Purchase Date"": ""2024-10-01"", ""Product Category"": ""Home & Garden"", ""Price"": 572.32, ""Product Review"": {""Review Text"": ""Not what I expected."", ""Rating"": 4}}, {""Purchase Date"": ""2025-02-03"", ""Product Category"": ""Electronics"", ""Price"": 825.29, ""Product Review"": {""Review Text"": ""Not what I expected."", ""Rating"": 4}}]","[{""Timestamp"": ""2024-10-14T11:09:23Z"", ""Product Category"": ""Clothing""}]",40.3,Low,Region 5,Short
1860,43,Male,City X,75699,"[{""Purchase Date"": ""2024-09-24"", ""Product Category"": ""Home & Garden"", ""Price"": 164.56, ""Product Review"": {""Review Text"": ""Average product."", ""Rating"": 2}}]","[{""Timestamp"": ""2024-05-13T11:09:23Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2024-12-29T11:09:23Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2024-11-13T11:09:23Z"", ""Product Category"": ""Home & Garden""}]",218.6,Medium,Region 5,Long
1861,57,Female,City C,49773,"[{""Purchase Date"": ""2024-05-09"", ""Product Category"": ""Clothing"", ""Price"": 237.48, ""Product Review"": {""Review Text"": ""Excellent quality, highly recommended!"", ""Rating"": 1}}, {""Purchase Date"": ""2024-08-08"", ""Product Category"": ""Clothing"", ""Price"": 973.43, ""Product Review"": {""Review Text"": ""Excellent quality, highly recommended!"", ""Rating"": 1}}, {""Purchase Date"": ""2024-11-06"", ""Product Category"": ""Electronics"", ""Price"": 852.51, ""Product Review"": {""Review Text"": ""Excellent quality, highly recommended!"", ""Rating"": 1}}, {""Purchase Date"": ""2025-04-19"", ""Product Category"": ""Clothing"", ""Price"": 300.4, ""Product Review"": {""Review Text"": ""Excellent quality, highly recommended!"", ""Rating"": 1}}, {""Purchase Date"": ""2024-11-17"", ""Product Category"": ""Electronics"", ""Price"": 943.15, ""Product Review"": {""Review Text"": ""Excellent quality, highly recommended!"", ""Rating"": 1}}]","[{""Timestamp"": ""2024-10-22T11:09:23Z"", ""Product Category"": ""Home & Garden""}]",241.5,Low,Region 1,Long
1862,45,Female,City E,77270,"[{""Purchase Date"": ""2025-01-17"", ""Product Category"": ""Clothing"", ""Price"": 487.44, ""Product Review"": {""Review Text"": ""Not what I expected."", ""Rating"": 5}}]","[{""Timestamp"": ""2024-06-02T11:09:23Z"", ""Product Category"": ""Home & Garden""}, {""Timestamp"": ""2025-01-01T11:09:23Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2024-11-10T11:09:23Z"", ""Product Category"": ""Home & Garden""}, {""Timestamp"": ""2025-02-02T11:09:23Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2025-01-29T11:09:23Z"", ""Product Category"": ""Home & Garden""}]",267.8,Medium,Region 8,Long
